word,freq
재밌어서,89
오래전,89
대통령,89
잠시,88
현대,88
부작,88
이뻐서,88
울컥,88
쥐,88
하늘,88
빵,88
좋다고,88
..^^,88
이었던,88
아니라고,88
아기,88
마냥,88
모를,88
놀랍다,88
할말,88
로코,88
여름,88
임팩트,88
♥♥♥,88
천국,88
아깝,88
났다,88
정보,88
않았지만,88
오래된,88
틀,88
보여주고,88
고등학교,88
허허,87
메,87
높아서,87
그립다,87
모르겠네요,87
어설프고,87
로버트,87
따뜻하고,87
습,87
했네,87
없나요,87
파괴,87
일부러,87
//,87
여자친구,87
색,87
모양,87
~!!!,87
의상,87
부터가,87
꼬,87
싶어요,87
앤,87
따름,87
아프다,87
당연히,87
쿡,87
다양한,87
웬,87
논리,86
웃으면서,86
여자애,86
알았음,86
쓸데없이,86
토록,86
나고,86
떠나,86
있다고,86
죽이는,86
정작,86
터미네이터,86
예쁘다,86
이전,86
뱀파이어,86
있다니,86
유일하게,86
찾기,86
이상하게,86
클레멘타인,86
졸리,86
이긴,86
돼지,85
버려,85
괜찮다,85
할만,85
보이지,85
너무도,85
궁금하다,85
레이,85
남겨,85
보셈,85
컨셉,85
제니퍼,85
재미없,85
져,85
만드,85
바탕,85
감사,85
손색,85
dvd,85
반드시,85
나은,85
해리포터,85
나왔다,84
보다니,84
짧은,84
괜찮음,84
끌어,84
반대,84
했네요,84
주윤발,84
선정,84
링,84
웃,84
보는거,84
있냐,84
절정,84
몰랐다,84
특별한,84
중학교,84
숨,84
재능,84
주지,84
하시는,84
하품,84
발상,84
같았다,84
조화,84
않은데,84
여친,84
ㅏ,84
공간,84
하지원,84
잡고,84
어디가,84
참나,84
유덕화,84
키드,84
숨겨진,84
깍,84
어색하고,84
인내심,84
정이,84
하도,84
졸,83
하던데,83
사운드,83
있어야,83
만약,83
착각,83
과학,83
거장,83
화의,83
의지,83
흐르는,83
유일한,83
인지도,83
실수,83
매일,83
그동안,83
고딩,83
멋지고,83
ㄴ,83
류작,83
조니뎁,83
어쩌,83
단순히,83
음식,82
했더니,82
일본인,82
우뢰매,82
왔다,82
도에,82
연극,82
탈출,82
무기,82
치고는,82
영화제,82
끼워,82
이어,82
귀엽다,82
잡,82
지경,82
박진,82
에다,82
배트맨,82
길이,82
홍상수,82
ㅣ,82
레,82
겁,82
제임스,82
좋지,82
자고,82
지겹다,81
ㅈ,81
강한,81
이만,81
재밌다는,81
야함,81
100%,81
궁금해서,81
운,81
죽고,81
동성애,81
가벼운,81
제이슨,81
들은,81
I,81
와서,81
나가는,81
2014년,81
찍고,81
보소,81
인도,81
아름답게,81
이소룡,81
디워,81
폴,81
아무튼,80
of,80
평균,80
살인마,80
자동차,80
만화책,80
어처구니,80
캬,80
짜증나고,80
에게도,80
다섯,80
신은,80
끝난,80
마음속,80
전투,80
메이드,80
마약,80
뭐임,80
옴,80
스럽고,80
체적,80
강렬한,80
불쌍한,80
하정우,80
센스,79
가득한,79
재미없다고,79
다르게,79
같지만,79
극단,79
영화감독,79
나오는데,79
사용,79
논,79
살아가는,79
떨어짐,79
괜찮았는데,79
울면,78
민폐,78
다리,78
동영상,78
할수가,78
환경,78
봤지,78
들어서,78
능,78
슴,78
돋보이는,78
걱정,78
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,78
흥,78
잭,78
ㅎㄷㄷ,78
나레이션,78
분량,78
불쌍하다,78
적어도,78
아니지,78
보는듯,78
션,78
블랙,78
케빈,78
론,78
코메디,78
빠른,78
아깝네요,77
기존,77
최고봉,77
수입,77
루즈,77
남성,77
였고,77
리가,77
끝나,77
아놀드,77
베리,77
진수,77
울리는,77
슈퍼,77
할리우드,77
끝나서,77
인터넷,77
거품,77
니콜,77
어거지,76
내일,76
때려,76
이구나,76
도움,76
인형,76
신인,76
a,76
절,76
배신,76
폭발,76
여인,76
좋을듯,76
영향,76
명복,76
이니까,76
하이,76
화일,76
이군,76
성의,76
쓸데없는,76
여신,76
겨울,76
난리,76
상실,76
했다고,76
좋아할,76
에이,76
친,76
만들어서,76
네티즌,76
리지,76
포,76
해주고,76
도무지,76
소중함을,76
40,76
보임,75
인게,75
어색,75
명대사,75
적은,75
잊을수,75
피해,75
--,75
준비,75
읽고,75
어쩌면,75
따듯,75
살린,75
놀라운,75
시키지,75
재미나,75
불편한,75
각색,75
겉,75
Good,75
역사상,75
인류,75
무대,75
싶어,74
빠져서,74
동심,74
송강호,74
베드,74
하고는,74
출신,74
컴퓨터,74
평소,74
..........,74
다세포,74
이를,74
혐오,74
겉멋,74
판단,74
손가락,74
요새,74
발음,74
다르다,74
버,74
말투,74
깡패,74
배급사,74
보았는데,74
한국판,74
던,74
그렇지만,74
이었는데,74
완벽,74
및,74
아만다,74
일반,73
데뷔,73
유럽,73
과도,73
괜찮았다,73
다신,73
김치,73
생각난다,73
극복,73
에다가,73
분장,73
했다면,73
황당,73
파리,73
온다,73
찾아서,73
첨부,73
차원,73
최소,73
?...,73
비중,73
".,",73
잖아,73
오프닝,73
많아,73
곧,73
언젠가,73
리얼리티,72
보고있는데,72
러시아,72
재미있었음,72
끝내,72
유쾌하게,72
생긴,72
나오네요,72
무한,72
성적,72
흡입,72
감도,72
영화사,72
게뭐,72
영원한,72
무서워,72
아까워서,72
잔잔하게,72
정우성,72
괜찮고,72
때매,72
찬,72
추,72
키스,72
누군지,72
쉽지,72
아치,72
라스트,72
하러,72
임창정,72
ㅉ,72
콩,71
컷,71
좋았을텐데,71
전하,71
ㅄ,71
싸우는,71
왔는데,71
이해도,71
부족함,71
화란,71
황당한,71
게스트,71
놀랐다,71
했,71
도데,71
갔는데,71
최소한,71
알았네,71
웰,71
듭니,71
압도,71
응,71
할거,71
했었는데,71
별하나,71
보네요,71
어렵다,71
축구,71
만들었을까,71
류승범,71
소개,71
`,70
샘,70
알겠다,70
하라,70
되었습니다,70
매미,70
미스,70
부정,70
잇,70
빨갱이,70
동네,70
유지,70
실험,70
적절한,70
단점,70
소화,70
단체,70
무게,70
스티븐,70
왜곡,70
판이,70
라기,70
역량,70
탄탄하고,70
강력,70
명불허전,70
부인,70
글자,70
널,70
파격,70
낮아,70
윌리스,70
무재,69
무난,69
년전,69
개콘,69
계기,69
호기심,69
않아요,69
놀이,69
먹은,69
블랙코미디,69
치유,69
에서만,69
필요없음,69
만큼이나,69
귀여워요,69
받았다,69
하자는,69
빛나는,69
ㅜㅠ,69
서부,69
만세,69
재미있는데,69
몽환,69
드디어,69
d,69
녀석,69
만화영화,69
보고나니,69
했어,69
액션씬,69
아닌것,69
필,69
망친,69
you,69
대결,69
깨알,68
왠만한,68
재미있었습니다,68
듣기,68
뻔했다,68
배꼽,68
되나,68
흉내,68
정상,68
죽어,68
줬다,68
중년,68
볼거,68
봤고,68
범죄자,68
만들었나,68
명연기,68
군인,68
무리,68
빕니다,68
중딩,68
가능성,68
대사도,68
열자,68
있었으면,68
미녀,68
유치해서,68
쩔어,68
서도,68
정리,68
그대,68
염,68
절제,67
타란티노,67
좋았을,67
하나님,67
하길,67
절망,67
신하균,67
즐겨,67
멋있는,67
좋네,67
1회,67
노인,67
어이없다,67
이병헌,67
일주일,67
담긴,67
모로,67
담은,67
인듯,67
미도,67
보고있어요,67
됐는데,67
우연,67
왔습니다,67
모르지만,67
왤케,67
쭉,67
상어,67
킬링,67
화장실,67
하는듯,67
베일,67
잊지못,67
와도,67
한순간,67
부활,67
담아,67
이기도,67
처리,67
향수,66
보고싶은데,66
드니,66
본능,66
원숭이,66
비행기,66
커,66
나을듯,66
장애인,66
해보게,66
잉,66
진한,66
뜬금없이,66
다해,66
에서나,66
괜찮게,66
백인,66
괜찮았음,66
찾는,66
우선,66
거지같은,66
무간도,66
알파,66
멍,66
등록,66
인걸,66
고뇌,66
쓰지,66
싶어서,66
씹,66
빠,66
매번,65
속지,65
지나,65
힘들,65
아쉬워요,65
느껴,65
선사,65
EBS,65
캐릭,65
하면서도,65
멋짐,65
있었고,65
단편,65
50,65
향연,65
든지,65
재미있었는데,65
직업,65
앙,65
재난,65
진지하게,65
울었어요,65
교회,65
애초,65
많네,65
풋풋한,65
박중훈,65
아프고,65
에가,65
각자,65
독일,65
까지만,65
디테일,65
갖다,65
재미없네요,65
존스,65
선생,64
잊고,64
짬뽕,64
과대,64
도둑,64
공유,64
섬세한,64
하지도,64
포드,64
들게,64
돋는,64
순수하고,64
한가지,64
만도,64
이별,64
비쥬,64
레옹,64
상징,64
만들어라,64
박보영,64
버튼,64
재미있어,64
오글오글,64
가히,64
밀,64
준것,64
어이없음,64
스파이더맨,63
나간,63
상대,63
의외,63
지옥,63
모르겠네,63
쌍,63
늦게,63
땀,63
맡은,63
오로지,63
역겨운,63
졸업,63
고독,63
아이유,63
경우,63
케이,63
똑같이,63
개그맨,63
2000년,63
낮은지,63
회사,63
보나,63
좋겠습니다,63
년도,63
닥,63
아쉽,63
객관,63
장점,63
방해,63
허무한,63
변신,63
가까운,63
솔,63
부로,63
아니었다,63
바닥,63
가야,63
포함,63
본것,63
강간,63
T,63
대에,63
답답,63
부는,63
무거운,62
예측,62
올레,62
어울리지,62
싫어,62
ㅜㅜㅜ,62
역겹다,62
제작자,62
사랑스럽다,62
부탁,62
반영,62
소통,62
좋아하지만,62
흔,62
덩어리,62
연습,62
대부,62
워낙,62
쟁이,62
선수,62
하기도,62
잼있네요,62
리암,62
된다는,62
범,62
칭찬,62
멋있고,62
커서,62
짜증나게,62
보고싶어요,62
김수현,62
서울,62
드네,62
두운,62
다시금,62
보았던,62
스포,62
한효주,62
아오이,62
뭐라고,62
강동원,62
싶었다,62
보느니,62
진지한,62
2년,61
초월,61
수록,61
한심하다,61
정부,61
비록,61
않았던,61
우린,61
일듯,61
미스터리,61
했지,61
엽기,61
낭만,61
스타워즈,61
케미,61
답답하다,61
찬양,61
우드,61
~~^^,61
높지,61
본질,61
낫겠다,61
최후,61
도시,61
수면제,61
없던,61
명장,61
할지,61
낮네요,61
치노,61
알려,61
어설프다,61
일부,61
가나,61
드문,61
뒤죽박죽,61
찌질,61
절로,61
리도,61
비호감,61
...^^,61
픽사,61
가짜,61
혁명,61
놀란,61
상식,61
만들었냐,61
아깝습니다,61
미스테리,61
믿음,61
속이,61
극적,60
잡는,60
클래식,60
싫은,60
멜로영화,60
이안,60
생명,60
..!,60
잔인함,60
순위,60
기대하지,60
보고싶네요,60
줘도,60
왕조현,60
?..,60
부를,60
맞음,60
넘어,60
공룡,60
냈다,60
주세요,60
1등,60
쯧쯧,60
봤나,60
징,60
감은,60
혼란,60
산다,60
출연자,60
좋으나,60
디카프리오,60
밖,60
살이,60
상이,60
하시길,60
도중,60
다니는,60
차승원,60
중학생,60
지식,60
안타까,60
되었는데,60
있으나,60
광구,60
...........,60
산만하고,60
내게,60
고증,59
특집,59
낼,59
남는게,59
없어도,59
사랑스럽고,59
미스캐스팅,59
스릴러물,59
★,59
무어,59
페이크,59
미학,59
흑백,59
보려,59
숨은,59
모른다,59
1년,59
섹시,59
오글거리는,59
웃겼다,59
ㅈㄴ,59
중국영화,59
부산,59
떄,59
다는,59
뭣,59
당장,59
슨,59
소름끼치는,59
국어,59
전성기,59
조선,59
~~!!,59
무섭지,59
어떻,59
킬러,59
아마추어,59
권력,59
이구만,59
말씀,59
가라,59
아쉬울,59
해줘서,58
식이,58
스텝,58
시종일관,58
짜집기,58
깔끔한,58
싸,58
멋지게,58
잃은,58
추가,58
화질,58
절대로,58
사과,58
잇어요,58
한지,58
연관,58
섬,58
추합니다,58
남친,58
들지,58
뜨,58
너희,58
이었고,58
독특하고,58
안되네,58
엄정화,58
떡,58
연상,58
일지,58
대단,58
떡밥,58
웃기는,58
찍는,58
머냐,58
위트,58
구분,58
봤는지,58
웃었다,58
민족,58
장진,58
나무,58
s,58
애인,58
호불호,58
아무나,57
작화,57
이상해,57
한석규,57
김혜수,57
국산,57
로맨틱코미디,57
닥치고,57
구만,57
이상하다,57
허나,57
살려,57
공주,57
아누,57
남자배우,57
별거,57
능가,57
승부,57
머릿속,57
엄청나게,57
아닌가요,57
90분,57
유치해,57
돌,57
풀,57
믿을,57
지지,57
만화가,57
순수,57
행,57
누님,57
살렸다,57
호흡,57
주고싶다,57
유아,57
세대,57
터짐,57
빠지게,57
옥,57
다른사람,57
나음,57
랑은,57
고인,57
믿기지,57
세트,57
찍어,57
있었음,57
슈퍼맨,57
뎅,57
않습니다,57
개는,57
피아노,57
구로,57
트리,57
나올까,57
당할,57
웃겨서,57
아닌거,57
커버,57
않네,57
대는,57
난해한,57
엔딩크레딧,57
억지스럽고,56
망치,56
짱짱맨,56
심사,56
형식,56
애니매이션,56
거짓,56
광기,56
바란다,56
마찬가지,56
멋져요,56
로움,56
사이코,56
폭풍,56
나루토,56
가까이,56
기획,56
당하는,56
첨으로,56
볼것,56
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,56
이드,56
만들었으면,56
너무하네,56
마누라,56
눈치,56
시험,56
아니라면,56
세계관,56
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,56
되어야,56
만난,56
줄수,56
만들수,56
되길,56
허무,56
미안하다,56
해지,56
^-^,56
국,56
부터는,56
껐다,56
조지,56
반응,56
할수있는,56
재앙,56
주관,56
꿀,56
된게,56
상큼,56
온갖,56
하신,56
느끼고,56
bb,56
전문,56
납득,55
검사,55
볼라,55
싶습니다,55
아우,55
재치,55
해놓고,55
권상우,55
신화,55
괜찮네요,55
버리지,55
없구,55
터지는,55
두고두고,55
적당한,55
콜린,55
아까워요,55
티나,55
원조,55
봤다는,55
낮,55
구조,55
40분,55
리기,55
택시,55
망할,55
살때,55
완벽하다,55
문득,55
잇고,55
어차피,55
예고,55
난후,55
돋는다,55
몰라,55
김희선,55
합,55
일반인,55
인권,55
쓰는데,55
주가,55
고문,55
할것,55
테이큰,55
환자,55
위주,55
스포츠,55
방황,55
알바생,54
장애,54
클라라,54
즐거움,54
낀,54
역작,54
의견,54
충분한,54
movie,54
업,54
필요한가,54
추격,54
의한,54
색채,54
메이,54
볼까,54
성과,54
본격,54
않았음,54
조잡한,54
이러지,54
제시카,54
렉,54
에바,54
둔,54
데이,54
한동안,54
였지,54
보는것,54
하려,54
피식,54
외국인,54
예수,54
여지,54
적당,54
크리스찬,54
어쨌든,54
인식,54
안해,54
시키고,54
있겠지만,54
15년,54
행복하게,54
언어,54
무섭게,53
석,53
만든거,53
나면,53
is,53
반도,53
복선,53
맙시,53
스펙,53
맞추기,53
끝남,53
아니네요,53
맞다,53
완벽하게,53
전지현,53
보는줄,53
나오나,53
빠져들게,53
니콜라스,53
데이빗,53
부담,53
로빈,53
맞나,53
재밌었던,53
어울림,53
미치는,53
느껴지지,53
찍,53
뻔하다,53
성형,53
멋져,53
오랫동안,53
헉,53
하지말고,53
나로,53
납니다,53
고등학생,53
만드냐,53
아깝다는,53
돌아,53
없는듯,53
였어,52
빠순이,52
!~,52
기사,52
부족하고,52
어딘가,52
영활,52
압,52
였으면,52
해본,52
아니잖아,52
외면,52
시골,52
찌,52
잇다,52
뛰어넘는,52
천사,52
층,52
본건,52
!!!!!!,52
버릴,52
난무,52
있는듯,52
설,52
지루했음,52
투성이,52
살아있는,52
...!,52
인연,52
하는것도,52
방향,52
...(,52
기전,52
편하게,52
아담,52
하기가,52
나게,52
크레딧,52
거임,52
극본,52
중후,52
되어서,52
치료,52
집단,52
없었는데,52
안되,52
관리,52
기타,52
시체,52
안될,52
회상,52
힘들었다,52
광,52
ㅂ,52
살인자,51
MBC,51
영웅본색,51
느낀다,51
뎀,51
남고,51
남긴다,51
크리스,51
설경구,51
참여,51
기억나는,51
c,51
홀로,51
질문,51
재밌었습니다,51
들아,51
하기에는,51
태국,51
나왔던,51
고해,51
겨울왕국,51
간지,51
있긴,51
개꿀잼,51
4.44,51
대역,51
하시고,51
신세계,51
스필버그,51
좋더라,51
해외,51
실,51
러셀,51
좋아하네요,51
동양,51
원피스,51
끈,51
잔인하고,51
오해,51
킹,51
->,51
않아도,51
심하다,51
유치원,51
클,51
박찬욱,51
마저도,51
먹기,51
뻔함,51
세련된,51
3시간,51
애정,51
억지스런,51
시장,51
유행,51
폼,51
흘러가는,51
같다는,50
손예진,50
진창,50
주네,50
로드,50
건데,50
들의,50
아이언맨,50
이상함,50
훈훈하고,50
싶었던,50
합시다,50
슬퍼요,50
깜놀,50
뭐랄까,50
픽션,50
싫어하는,50
스키,50
보일,50
전라도,50
가게,50
늑대,50
간직,50
미달,50
지가,50
찬사,50
짱구,50
싶음,50
흔적,50
타인,50
고픈,50
만들었네,50
아바타,50
하는구나,50
볼일,50
어울린다,50
스콧,50
기발한,50
쏘우,50
침,50
도라에몽,50
넹,50
하던가,50
평화,50
오직,50
1분,50
삶은,50
답답해,50
클라스,50
..!!,50
자연스러운,50
톤,50
구석,50
봤어,50
귀여워서,50
돌아보게,50
밋밋한,50
되냐,50
개똥,50
vs,50
직,50
화판,50
들어간,50
느껴졌다,50
에드워드,50
이럼,50
ㅓ,50
공연,50
최민수,50
목사,50
장소,50
하더라,50
애로,50
납치,49
벨,49
유령,49
혹,49
웃는,49
파워,49
금지,49
유혹,49
화끈한,49
찡,49
재방,49
일찍,49
께서,49
만든것,49
해야하나,49
할려고,49
강요,49
재미없었음,49
도를,49
의해,49
고어,49
거듭,49
다이하드,49
놓은,49
어째,49
이정재,49
향기,49
없으니,49
가네,49
팝콘,49
로운,49
한국어,49
왕가위,49
소품,49
후기,49
백배,49
까는,49
소지섭,49
힙합,49
난국,49
아니네,49
이러냐,49
개발,49
수위,49
밖에는,49
하자면,49
bad,49
대고,49
화중,49
구혜선,49
유쾌,49
대학,49
동감,49
마블,49
갖게,49
최민식,49
노튼,49
음향,48
좋아했던,48
이의,48
